question,act
” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ”?,Criminal Procedure Code
What is the name of the person accused of making defence 163 to hold post-mortem examination in case of 386(2) sudden death MINISTER— may appoint finger?,Criminal Procedure Code
"What is the name of the person accused of making defence 163 to hold post-mortem examination in case of 386(2) sudden death MINISTER— may appoint finger print officers 142(2) ” make rules regarding expenses of assessors, 394 etc. ” ” ” post-mortem examination 386(2) ” prescribe finger print certificate 142(2) MINOR OFFENCE, limitation of time for trial 219 MISDEMEANOUR, felony proved on trial of 192 MOTION— in arrest of judgment 276,324 to quash information 276 MURDER— bail may not be granted in cases of 123(3) no security on issue of warrant for 103 not triable by subordinate court First Schedule police officer may not release on bond for 36 N N NAME AND ADDRESS, refusing to give, 32 arrest on NAVIGATION MARK, police to prevent injury 65 to Nolle Prosequi— Director of Public Prosecution may enter 82 consequences of 82 power to enter may be delegated 83 procedure when entered 82 NON-APPEARANCE— of complainant 202 ”?",Criminal Procedure Code
What is the name of the person who is accused of breaching peace?,Criminal Procedure Code
"What is the name of a court that has jurisdiction to administer 151 OBJECTION— to form of information 275 ” ” when to be made 275 ” service of information 274 OFFENCE— cognizable 2 ” arrest by private person for 34 ” police may arrest person designing 64 ” ” officer to prevent 62 ” ” to report design to commit 63 committed in presence of magistrate 38 non-cognizable 2 particulars of, in information 134, 137(a) (iii) proved, conviction of 179 statement of, in information 134, 137(a) (i), (ii) statutory, in information 137(b) OFFENCES— by foreigners within territorial waters 143 ” which court triable First Schedule prevention of 43 to 65 under law other than Penal Code, powers of 5(1) courts regarding ” ” trial of 3(2) ” Penal Code, powers of courts regarding 4 ” ” ” trial of 3(1) OFFENDERS— habitual, bond for good behaviour from 46 OFFENSIVE WEAPONS, power to sieze on 28?",Criminal Procedure Code
"What is the purpose of a trial of 3(1) OFFENDERS— habitual, bond for good behaviour from 46 OFFENSIVE WEAPONS, power to sieze on 28 arrest OFFICER IN CHARGE OF POLICE STATION— arrest by subordinate of 31 may arrest without warrant 30 meaning of 2 to give information of sudden death 386 "" report arrests to magistrate 37 OFFICIAL, service of summons on 95 OFFICIAL RECORD, transcript of shorthand 391 notes the ORDER— defect in 346 drawing up of 217 of acquittal, bar to further proceedings 218 "" speeches 213 to give security 53 ” ” ” appeal from 53(2) ” show cause 47 OWNER OF PROPERTY MAY ARREST FOR 34(2) INJURY THERETO P PARDON— President may issue 332(3) procedure where alleged 279 PAYMENT— by installments 336(3) in full, after commitment 339 ” part, after commitment 340 PEACE- breach of, duty to assist in suppressing 42(b) security for keeping 4 PENAL CODE— offences under 4 4?",Criminal Procedure Code
"340 PEACE- breach of, duty to assist in suppressing 42(b) security for keeping 4 ” ” subordinate court regarding 4 trial of offences under 3(1) PERIOD OF LIMITATION FOR SUMMARY 219 TRIALS PERSON— arrested by police officer, disposal of 33 ” ” private person, disposal of 35 ” without warrant, detention of 36 ” ” ” disposal of 33 description in information 137(d) private, arrest by 34 private, disposal of person arrested by 35 subject to police supervision, failure of to 345 comply with requirements PERSONAL ATTENDANCE— of accused, may be dispensed with 99 to show cause, may be dispensed with 51 PETITION OF APPEAL— form of 350 when appellant in prison 351 PIRACY, prosecution for, not affected by 143(1), section proviso (iii) PLACE OF INQUIRY AND TRIAL— High Court to decide where doubtful 76 ordinarily 71 where?",Criminal Procedure Code
"What is the name of the person in custody of 387 duties of, on arrest by private person 35 ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ” ”?",Criminal Procedure Code
"What is the purpose of the execution of warrant directed to 106 manner of arrest by 21 may arrest person designing cognizable 64 offence ” break into premises under arrest warrant 22(2) ” ” out of premises under arrest warrant 23 ” search person arrested 25 ” seize offensive weapons on arrest 28 meaning of 2 powers of arrest without warrant 29 ” to grant bail 123 ” where arrest resisted 21 procedure on arrest of person outside 112 jurisdiction ” ” warrant for execution outside jurisdiction 111 requires warrant to arrest for non-cognizable 2 offence release by, on bond 36 search by, under arrest warrant 22 to bring person arrested before court 108 ” prevent cognizable offences 62 ” ” injury to public property 65 ” report design to commit cognizable offence 63 ”?",Criminal Procedure Code
What is the name of the person who was arrested?,Criminal Procedure Code
"What is the name of the defendant in the case 332(2) ” issue death warrant, commutation or 332(3) pardon PRESIDENT’S PARDON— plea of in High Court 279 ” ” ” subordinate court 207(5) PREVENTION OF OFFENCES 43 to 65 PREVIOUS ACQUITTAL— effect of 138 no bar to separate charge 139 when consequences supervene 140 ” trial court not competent 141 PREVIOUS CONVICTION— charge of, in information 137(h) effect of 138 how proved 142 no bar to separate charge 139 outside Kenya, how proved 142(3) procedure in case of 277 proof of by certificate of prison officer 142(1)(b) ” ” copy of sentence or order 142(1)(a) ” ” ” warrant of commitment 142(1)(b) when consequences supervene 140 ” trial court not competent 141 PRISON, petition of appeal when appellant in 351 PRISON OFFICER— certificate of, of previous conviction 142(1)(b) duty of, when part payment made 340(2) to produce prisoner on order of court?",Criminal Procedure Code
What is the name of the defendant in the case of death of 387?,Criminal Procedure Code
What is the name of the person who may be appointed powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint powers of 86 subject to directions of Director of Public Prosecution to 85 appoint?,Criminal Procedure Code
"What is the purpose of a court to reserve 327 refusal to answer 152 R RAILWAY— injury to, duty to assist in preventing 42(b) official, service of summons on 95 RAPE— conviction of kindred offence on charge of 184 no security on issue of warrant for 103 REBUTTAL, evidence in 212 RECALL OF WITNESS 150 RECEIPT— for service of summons 92(2) ” ” ” on official 95 ” substituted service of summons 93 RECEIVING— conviction of, on charge of stealing 188 RECOGNIZANCE— appeal against forfeiture of 132 deposit in lieu of 126 forfeiture of 131 High Court may direct levy on 133 on arrest of witness under warrant 147 personal 123, 124, 125 RECORD— High Court may call for, of subordinate court 362 subordinate court may call for, of inferior 363(1) class court ” ” ” forward to High Court 363(2) may be taken in shorthand 197(2) of evidence in High Court 201?",Criminal Procedure Code
